source,file,strategy,coin,pair,n_trades,roi_pct,win_rate_pct,max_dd_pct,sharpe,sortino,profit_factor,timerange,score
freqtrade_zip,backtest-result-2026-06-02_01-00-58.zip,BtcOnChainStrategy,BTC,BTC/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-01-09.zip,BtcOnChainStrategy,BTC,BTC/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-01-20.zip,BtcOnChainStrategy,BTC,BTC/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-01-39.zip,BtcOnChainStrategy,BTC,BTC/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-02-46.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,70.53,100.0,0.0,0.2170313044124168,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,72.70031304412417
freqtrade_zip,backtest-result-2026-06-02_01-03-45.zip,BtcOnChainStrategy,BTC,BTC/USDT,4,41.3,50.0,0.1124488886338123,0.07321242722638682,0.4342926412687109,2.6582468501908165,2021-01-01 00:00:00~2022-01-01 00:00:00,41.80722649499624
freqtrade_zip,backtest-result-2026-06-02_01-03-49.zip,BtcOnChainStrategy,BTC,BTC/USDT,8,-36.59,25.0,0.3658798246969999,-0.4912625800791485,-0.6568293909948095,0.02950150086297568,2022-01-01 00:00:00~2023-01-01 00:00:00,-42.234385450185485
freqtrade_zip,backtest-result-2026-06-02_01-03-52.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,70.53,100.0,0.0,0.2170313044124168,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,72.70031304412417
freqtrade_zip,backtest-result-2026-06-02_01-03-55.zip,BtcOnChainStrategy,BTC,BTC/USDT,4,61.76,50.0,0.20014671796060463,0.10811411479882839,0.6891992898185053,3.2472293630237847,2024-01-01 00:00:00~2025-01-01 00:00:00,62.440847712067075
freqtrade_zip,backtest-result-2026-06-02_01-03-58.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,-3.41,33.33333333333333,0.09531183274133284,-0.014599050665295413,-0.4506715862492427,0.8256415980865836,2025-01-01 00:00:00~2026-01-01 00:00:00,-3.74661417213562
freqtrade_zip,backtest-result-2026-06-02_01-04-01.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,-9.88,0.0,0.09876290176000002,-0.44303676250472646,-0.44303676250472646,0.0,2026-01-01 00:00:00~2026-05-29 00:00:00,-14.507893428567264
freqtrade_zip,backtest-result-2026-06-02_01-04-05.zip,BtcOnChainStrategy,BTC,BTC/USDT,4,40.0,50.0,0.12771932614243597,0.06801793994577555,0.3653670527073576,2.4100870033029276,2021-01-01 00:00:00~2022-01-01 00:00:00,40.42474074717288
freqtrade_zip,backtest-result-2026-06-02_01-04-08.zip,BtcOnChainStrategy,BTC,BTC/USDT,10,-42.77,20.0,0.4277373006860001,-0.5411488241051112,-0.5718213684256755,0.005974321654386439,2022-01-01 00:00:00~2023-01-01 00:00:00,-49.036962842423115
freqtrade_zip,backtest-result-2026-06-02_01-04-11.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,121.88,100.0,0.0,0.48624580556604335,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,126.74245805566044
freqtrade_zip,backtest-result-2026-06-02_01-04-14.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,77.48,66.66666666666666,0.0864011094544147,0.1359735499202816,-100.0,8.089453823305329,2024-01-01 00:00:00~2025-01-01 00:00:00,78.66693328029399
freqtrade_zip,backtest-result-2026-06-02_01-04-18.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,-5.03,33.33333333333333,0.11474549912303454,-0.018993896300377983,-0.3146033742405499,0.7806606215914753,2025-01-01 00:00:00~2026-01-01 00:00:00,-5.449429961249849
freqtrade_zip,backtest-result-2026-06-02_01-04-21.zip,BtcOnChainStrategy,BTC,BTC/USDT,1,6.69,100.0,0.0,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-05-29 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-04-24.zip,BtcOnChainStrategy,BTC,BTC/USDT,4,28.62,50.0,0.11634831239585813,0.06358752053203165,0.3510847673607626,2.226474578465659,2021-01-01 00:00:00~2022-01-01 00:00:00,29.0231785805286
freqtrade_zip,backtest-result-2026-06-02_01-04-27.zip,BtcOnChainStrategy,BTC,BTC/USDT,8,-36.87,25.0,0.3686798222490001,-0.5270123615626372,-0.7939305550843004,0.029780888429938642,2022-01-01 00:00:00~2023-01-01 00:00:00,-42.87748326012437
freqtrade_zip,backtest-result-2026-06-02_01-04-31.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,69.05,100.0,0.0,0.20896654879131488,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,71.13966548791315
freqtrade_zip,backtest-result-2026-06-02_01-04-34.zip,BtcOnChainStrategy,BTC,BTC/USDT,4,77.31,50.0,0.1119011380023716,0.14412004024907737,1.7170421995490235,6.096453302031664,2024-01-01 00:00:00~2025-01-01 00:00:00,78.52739812648603
freqtrade_zip,backtest-result-2026-06-02_01-04-37.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,-5.14,33.33333333333333,0.11005387359300002,-0.02163638533305666,-0.5324493381939425,0.7552633994294272,2025-01-01 00:00:00~2026-01-01 00:00:00,-5.576471600516566
freqtrade_zip,backtest-result-2026-06-02_01-04-40.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,-14.72,0.0,0.14719859026800006,-0.6938196302619016,-0.6938196302619016,0.0,2026-01-01 00:00:00~2026-05-29 00:00:00,-21.952593483155017
freqtrade_zip,backtest-result-2026-06-02_01-04-43.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,46.91,33.33333333333333,0.07721162004857067,0.0787632846306308,0.41975443432766685,4.815951394174785,2021-01-01 00:00:00~2022-01-01 00:00:00,47.54320960620917
freqtrade_zip,backtest-result-2026-06-02_01-04-47.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,-50.66,0.0,0.506569328487,-0.16237432535223056,-0.16237432535223056,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-53.2968819104963
freqtrade_zip,backtest-result-2026-06-02_01-04-50.zip,BtcOnChainStrategy,BTC,BTC/USDT,1,74.32,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-04-54.zip,BtcOnChainStrategy,BTC,BTC/USDT,3,58.27,66.66666666666666,0.1218817094426338,0.11895896257507695,-100.0,4.481712178070935,2024-01-01 00:00:00~2025-01-01 00:00:00,59.21582620686551
freqtrade_zip,backtest-result-2026-06-02_01-04-57.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,-11.39,50.0,0.19990508984218958,-0.03624371559881345,-100.0,0.4856439177489208,2025-01-01 00:00:00~2026-01-01 00:00:00,-12.152247335672515
freqtrade_zip,backtest-result-2026-06-02_01-05-00.zip,BtcOnChainStrategy,BTC,BTC/USDT,2,-9.25,0.0,0.0925116350889999,-0.3679778965002024,-0.3679778965002024,0.0,2026-01-01 00:00:00~2026-05-29 00:00:00,-13.114802235180024
freqtrade_zip,backtest-result-2026-06-02_01-05-04.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,2,47.0,100.0,0.0,3.4715998258800873,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,81.71599825880088
freqtrade_zip,backtest-result-2026-06-02_01-05-07.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,1,-13.39,0.0,0.13385925982299995,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-05-10.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,2,73.73,100.0,0.0,0.24472430993718483,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,76.17724309937185
freqtrade_zip,backtest-result-2026-06-02_01-05-13.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,3,52.86,66.66666666666666,0.10859680081911809,0.12070696329055823,-100.0,4.847889883755846,2024-01-01 00:00:00~2025-01-01 00:00:00,53.84987603126734
freqtrade_zip,backtest-result-2026-06-02_01-05-16.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,1,9.01,100.0,0.0,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_01-05-19.zip,BtcRegimeShieldStrategy,BTC,BTC/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-05-29 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-04-49.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,121.97,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-04-56.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-64.23,0.0,0.642291654826,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-03.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,103.62,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-11.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,2.62,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-18.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-36.72,0.0,0.36719595383199993,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-22.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-17.22,0.0,0.1722499983490001,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-28.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,186.47,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-35.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-80.9,0.0,0.8089832148310002,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-42.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,174.04,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-49.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-4.01,0.0,0.04007687214199996,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-05-57.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-53.42,0.0,0.534153442307,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-01.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-25.76,0.0,0.2576112381520001,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-06.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,124.3,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-13.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-64.56,0.0,0.6455785313229999,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-20.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,107.12,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-28.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,0.9,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-35.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-35.82,0.0,0.3582414444,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-39.zip,BtcRebalanceStrategy,AVAX,AVAX/USDT,1,-16.91,0.0,0.16910545868699992,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-45.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,185.54,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-51.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-80.88,0.0,0.8088368793540002,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-06-58.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,176.03,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-04.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-2.95,0.0,0.02951626861500008,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-11.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-52.85,0.0,0.528533843364,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-15.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-25.77,0.0,0.25770715203300004,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-20.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,182.08,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-27.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-81.01,0.0,0.8100823118439999,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-33.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,183.08,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-38.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-0.24,0.0,0.0024227198819999104,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-44.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-52.02,0.0,0.5202045572199999,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-49.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-25.64,0.0,0.256446842712,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-54.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,190.34,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-07-59.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-81.09,0.0,0.810894378488,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-04.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,188.47,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-08.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,0.66,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-13.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-54.79,0.0,0.5479005812500001,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-17.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-24.94,0.0,0.24942830601900004,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-23.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,176.1,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-31.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-69.14,0.0,0.6913677284339997,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-39.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,137.56,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-47.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-12.97,0.0,0.12968736036900028,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-55.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-49.07,0.0,0.49072575237500016,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-08-59.zip,BtcDynamicRebalanceStrategy,AVAX,AVAX/USDT,1,-17.14,0.0,0.1714296853830001,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-09-03.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,30,186.15,96.66666666666667,0.13317853463047857,1.4923054548068886,-100.0,5.234114891202267,2021-04-30 00:00:00~2022-01-01 00:00:00,200.80669747880793
freqtrade_zip,backtest-result-2026-06-02_16-09-07.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-63.38,0.0,0.63381500766,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-09-10.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,27,151.34,96.29629629629629,0.13924896940047632,0.8481538345855887,-100.0,4.722050682960466,2023-01-01 00:00:00~2024-01-01 00:00:00,159.54304040705495
freqtrade_zip,backtest-result-2026-06-02_16-09-14.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,8,-5.12,87.5,0.28899281486728595,-0.01862483231446362,-100.0,0.8673346450864671,2024-01-01 00:00:00~2025-01-01 00:00:00,-5.8842339528792085
freqtrade_zip,backtest-result-2026-06-02_16-09-17.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,4,-44.0,75.0,0.5050591370389472,-0.0864373159884319,-100.0,0.23008095556005984,2025-01-01 00:00:00~2026-01-01 00:00:00,-45.87449143396221
freqtrade_zip,backtest-result-2026-06-02_16-09-20.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,2,-22.91,50.0,0.2600168268350395,-0.1853597222661678,-100.0,0.15439187093373796,2026-01-01 00:00:00~2026-06-01 00:00:00,-25.283630876331756
freqtrade_zip,backtest-result-2026-06-02_16-09-24.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,23,284.58,95.65217391304348,0.1331743876467192,1.336018182884203,-100.0,5.816455784558107,2021-04-30 00:00:00~2022-01-01 00:00:00,297.67383305354855
freqtrade_zip,backtest-result-2026-06-02_16-09-27.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-63.38,0.0,0.63381500766,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-09-31.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,18,180.37,94.44444444444444,0.1138403293125879,0.7946956680685974,-100.0,6.007864054437667,2023-01-01 00:00:00~2024-01-01 00:00:00,188.0892760220608
freqtrade_zip,backtest-result-2026-06-02_16-09-34.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,5,-6.77,80.0,0.28899058951614137,-0.01934232126784711,-100.0,0.8212756634544398,2024-01-01 00:00:00~2025-01-01 00:00:00,-7.541404391710754
freqtrade_zip,backtest-result-2026-06-02_16-09-39.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,2,-45.99,50.0,0.49522387537814244,-0.08023486495721728,-100.0,0.13221915372544846,2025-01-01 00:00:00~2026-01-01 00:00:00,-47.78279640032846
freqtrade_zip,backtest-result-2026-06-02_16-09-42.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-23.86,0.0,0.23861441556,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-09-46.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,54,161.07,98.14814814814815,0.1331715308812973,2.0722219589237696,-100.0,5.015837165892166,2021-04-30 00:00:00~2022-01-01 00:00:00,181.52587652747508
freqtrade_zip,backtest-result-2026-06-02_16-09-50.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-63.38,0.0,0.63381500766,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-09-53.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,43,107.21,97.67441860465115,0.13501007818597058,1.0320626433967985,-100.0,4.3148396888975515,2023-01-01 00:00:00~2024-01-01 00:00:00,117.26060627759604
freqtrade_zip,backtest-result-2026-06-02_16-09-57.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,14,-6.85,92.85714285714286,0.2890023636845266,-0.034465099800007636,-100.0,0.8192152553802619,2024-01-01 00:00:00~2025-01-01 00:00:00,-7.772655725369129
freqtrade_zip,backtest-result-2026-06-02_16-10-00.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,4,-47.32,75.0,0.5050476823712421,-0.10233539970501405,-100.0,0.11964599682145287,2025-01-01 00:00:00~2026-01-01 00:00:00,-49.35344936179263
freqtrade_zip,backtest-result-2026-06-02_16-10-03.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,5,-20.71,80.0,0.2705818378504932,-0.20732400156271508,-100.0,0.2960371090046077,2026-01-01 00:00:00~2026-06-01 00:00:00,-23.324403691328136
freqtrade_zip,backtest-result-2026-06-02_16-10-07.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,23,219.6,95.65217391304348,0.11415411328931946,1.4683705781967695,-100.0,6.332040367252826,2021-04-30 00:00:00~2022-01-01 00:00:00,234.05539755538905
freqtrade_zip,backtest-result-2026-06-02_16-10-10.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-54.33,0.0,0.54328477014,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-13.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,18,143.34,94.44444444444444,0.09757626484990516,0.8569832036574471,-100.0,6.447823609386544,2023-01-01 00:00:00~2024-01-01 00:00:00,151.71467950687466
freqtrade_zip,backtest-result-2026-06-02_16-10-16.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,5,-5.0,80.0,0.24770447161800593,-0.017230588757783792,-100.0,0.8401790855547768,2024-01-01 00:00:00~2025-01-01 00:00:00,-5.66771483081385
freqtrade_zip,backtest-result-2026-06-02_16-10-20.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,2,-38.99,50.0,0.4244566703927412,-0.08003066596451901,-100.0,0.13347079786296062,2025-01-01 00:00:00~2026-01-01 00:00:00,-40.63922000043067
freqtrade_zip,backtest-result-2026-06-02_16-10-23.zip,Btc3LayerStrategy,AVAX,AVAX/USDT,1,-20.45,0.0,0.20452796550000002,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-26.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,52.77,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-30.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,-64.81,0.0,0.6480742287190001,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-34.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,98.52,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-39.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,8.34,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-43.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,-30.33,0.0,0.30328074228899987,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-46.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,-16.86,0.0,0.16863463022899997,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-50.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,49.96,100.0,0.0,-100.0,-100.0,0.0,2021-04-30 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-54.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,-54.35,0.0,0.5434742077289999,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-10-57.zip,BtcAdaptiveStrategy,AVAX,AVAX/USDT,1,86.96,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
