pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday,strategy,mode,pair_tag,run_folder
BTC/USDT,12086.8967412,12086.8967412,0.77903,2020-11-07 00:00:00+00:00,2021-01-12 00:00:00+00:00,15515.32,35410.37,0.001,0.001,95040,1.2777247763309298,15459.17116262,mv2:exit,155.8,-0.99,155.8,-0.99,14344.22,41950.0,False,mv2:enter,1.0,False,1604707200000,1610409600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,24962.4533395,24962.4533395,0.73313,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.095708772103409,-2391.51488357,mv2:exit,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,mv2:enter,1.0,False,1610496000000,1611273600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,23004.0425,23004.0425,0.69815,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911892569,245.65232963,mv2:exit,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,mv2:enter,1.0,False,1611360000000,1611878400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,23202.4864791,23202.4864791,0.67719,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.3507968223657323,8147.49788638,mv2:exit,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,mv2:enter,1.0,False,1612051200000,1612828800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,30164.462856,30164.462856,0.6732,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639765358,2685.88045994,mv2:exit,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,mv2:enter,1.0,False,1613001600000,1614124800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,32464.8935213,32464.8935213,0.65353,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,49676.21,56150.01,0.001,0.001,76320,0.1280615443051507,4161.66190444,mv2:exit,496.77,-0.99,496.77,-0.99,43000.0,64854.0,False,mv2:enter,1.0,False,1614211200000,1618790400000,0.0,0,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,35324.7213079,35324.7213079,0.88271,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695935165,5969.93804007,mv2:exit,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,mv2:enter,1.0,False,1627603200000,1631059200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,39419.6557755,39419.6557755,0.85605,2021-09-09 00:00:00+00:00,2021-09-29 00:00:00+00:00,46048.31,41025.01,0.001,0.001,28800,-0.1108676529486688,-4374.73508059,mv2:exit,460.49,-0.99,460.49,-0.99,39600.0,48843.2,False,mv2:enter,1.0,False,1631145600000,1632873600000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,21200.75707191,42557.7663373,0.37975,2021-10-09 00:00:00+00:00,2021-12-04 00:00:00+00:00,55828.2,53601.05,0.001,0.001,80640,0.0416611418350328,1774.7781447000004,mv2:exit,539.56,-0.99,558.29,-0.99,42000.3,69000.0,False,mv2:enter,1.0,False,1633737600000,1638576000000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,15959.71654488,28604.9636759,0.70168,2023-01-22 00:00:00+00:00,2023-03-14 00:00:00+00:00,22745.01,24112.27,0.001,0.001,73440,0.014326422991964,410.2166161,mv2:exit,227.84,-0.99,227.9,-0.99,19549.09,26386.87,False,mv2:enter,1.0,False,1674345600000,1678752000000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,31194.0633343,31194.0633343,1.22076,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,25552.99,29770.41,0.001,0.001,210240,0.1627184597246888,5080.92578825,mv2:exit,242.86,-0.99,255.53,-0.99,24123.0,31804.2,False,mv2:enter,1.0,False,1678924800000,1691539200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,30950.76283286,38334.6514798,1.11297,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27809.16,28500.77,0.001,0.001,14400,0.0114940545385512,441.0611954,mv2:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,mv2:enter,1.0,False,1696636800000,1697500800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,32337.4752,32337.4752,1.14186,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,28320.0,28713.71,0.001,0.001,1440,0.0118764106656241,384.4371885,mv2:exit,283.21,-0.99,283.21,-0.99,28100.66,30207.55,False,mv2:enter,1.0,False,1697673600000,1697760000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,34886.35661864,43002.4872861,1.02019,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,34195.94,36701.1,0.001,0.001,23040,0.0653220400632652,2811.81920752,mv2:exit,339.23,-0.99,341.96,-0.99,33390.95,37972.24,False,mv2:enter,1.0,False,1698192000000,1699574400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,40369.6441323,40369.6441323,1.08239,2023-11-11 00:00:00+00:00,2024-02-29 00:00:00+00:00,37296.76,62432.11,0.001,0.001,158400,0.6705838316423469,27098.30187492,mv2:exit,373.02,-0.99,373.02,-0.99,34800.0,64000.0,False,mv2:enter,1.0,False,1699660800000,1709164800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,62687.35152975,81326.5755694,1.01361,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,61845.63,60293.3,0.001,0.001,167040,-0.0183712987565595,-1495.56889145,mv2:exit,611.31,-0.99,618.46,-0.99,56552.82,73777.0,False,mv2:enter,1.0,False,1709251200000,1719273600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,54768.39367533,65368.5969228,0.80911,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67689.68,54018.82,0.001,0.001,14400,-0.1856756767914051,-12149.49583302,mv2:exit,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,mv2:enter,1.0,False,1722038400000,1722902400000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,53157.5353682,53157.5353682,0.87645,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60650.96,59359.0,0.001,0.001,27360,-0.0232570275181854,-1237.52254912,mv2:exit,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,mv2:enter,1.0,False,1723334400000,1724976000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,56216.75414,56216.75414,0.85216,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,65969.72,75571.99,0.001,0.001,56160,0.1432669459095422,8062.05667726,mv2:exit,658.59,-0.99,659.7,-0.99,58946.0,76849.99,False,mv2:enter,1.0,False,1727568000000,1730937600000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,62378.7015259,62378.7015259,0.82231,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412981418,17198.56141687,mv2:exit,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,mv2:enter,1.0,False,1731024000000,1733443200000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,76982.9725372,76982.9725372,0.77183,2024-12-07 00:00:00+00:00,2025-03-01 00:00:00+00:00,99740.84,84349.95,0.001,0.001,120960,-0.1559984993974076,-12021.23742315,mv2:exit,997.41,-0.99,997.41,-0.99,78258.52,109588.0,False,mv2:enter,1.0,False,1733529600000,1740787200000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,64450.7618892,64450.7618892,0.68748,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,93749.29,112774.49,0.001,0.001,239040,0.2005335330396927,12937.46352773,mv2:exit,937.5,-0.99,937.5,-0.99,92800.01,126199.63,False,mv2:enter,1.0,False,1745798400000,1760140800000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,47454.276716,64760.16732,0.42889,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0479900751854834,-3110.95314401,mv2:exit,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,mv2:enter,1.0,False,1760227200000,1762387200000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105934__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,4217.24769906,15397.9657118,0.51769,2019-04-06 00:00:00+00:00,2019-08-06 00:00:00+00:00,8146.28,11830.0,0.001,0.001,175680,0.3663643422012338,5646.9068448200005,mv2:exit,50.05,-0.99,81.47,-0.99,4861.22,13970.0,False,mv2:enter,1.0,False,1554508800000,1565049600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,11233.0187355,11233.0187355,1.22039,2019-10-29 00:00:00+00:00,2019-11-27 00:00:00+00:00,9204.45,7154.75,0.001,0.001,41760,-0.2242388415165318,-2521.39798709,mv2:exit,92.05,-0.99,92.05,-0.99,6515.0,9550.0,False,mv2:enter,1.0,False,1572307200000,1574812800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,8796.189708,8796.189708,1.00872,2020-01-17 00:00:00+00:00,2020-02-26 00:00:00+00:00,8720.15,9316.48,0.001,0.001,57600,0.0662506555906973,583.33608819,mv2:exit,87.21,-0.99,87.21,-0.99,8238.0,10500.0,False,mv2:enter,1.0,False,1579219200000,1582675200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,10638.4796344,10638.4796344,1.20964,2020-05-02 00:00:00+00:00,2020-09-04 00:00:00+00:00,8794.75,10138.29,0.001,0.001,180000,0.1504630996944564,1602.29932045,mv2:exit,88.26,-0.99,88.26,-0.99,8117.0,12468.0,False,mv2:enter,1.0,False,1588377600000,1599177600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,12211.9185,12211.9185,1.02535,2020-10-21 00:00:00+00:00,2020-10-22 00:00:00+00:00,11910.0,12780.75,0.001,0.001,1440,0.0709667536495778,867.50685199,mv2:exit,119.11,-0.99,119.11,-0.99,11886.95,13217.68,False,mv2:enter,1.0,False,1603238400000,1603324800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,12905.0333072,12905.0333072,0.99508,2020-10-23 00:00:00+00:00,2020-10-29 00:00:00+00:00,12968.84,13266.4,0.001,0.001,8640,0.0209003817066833,269.98984218,mv2:exit,129.69,-0.99,129.69,-0.99,12720.08,13859.48,False,mv2:enter,1.0,False,1603411200000,1603929600000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,12714.6163494,12714.6163494,0.89894,2020-11-05 00:00:00+00:00,2020-11-06 00:00:00+00:00,14144.01,15590.02,0.001,0.001,1440,0.1000325303000428,1273.14712047,mv2:exit,141.45,-0.99,141.45,-0.99,14093.56,15960.0,False,mv2:enter,1.0,False,1604534400000,1604620800000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,14665.8613391,14665.8613391,0.94525,2020-11-07 00:00:00+00:00,2021-01-12 00:00:00+00:00,15515.33,35410.37,0.001,0.001,95040,1.2777234178115178,18757.65338982,mv2:exit,155.8,-0.99,155.8,-0.99,14344.22,41950.0,False,mv2:enter,1.0,False,1604707200000,1610409600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,30288.761874,30288.761874,0.88956,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.0957087721033898,-2901.7991077,mv2:exit,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,mv2:enter,1.0,False,1610496000000,1611273600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,27912.604,27912.604,0.84712,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911894445,298.06918496,mv2:exit,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,mv2:enter,1.0,False,1611360000000,1611878400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,28153.1314552,28153.1314552,0.82168,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.3507968223656246,9885.90508318,mv2:exit,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,mv2:enter,1.0,False,1612051200000,1612828800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,36600.6236472,36600.6236472,0.81684,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639765919,3258.96404471,mv2:exit,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,mv2:enter,1.0,False,1613001600000,1614124800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,39391.7442437,39391.7442437,0.79297,2021-02-25 00:00:00+00:00,2021-03-05 00:00:00+00:00,49676.21,48374.09,0.001,0.001,11520,-0.0281577746867216,-1110.29304279,mv2:exit,496.77,-0.99,496.77,-0.99,43000.0,52640.0,False,mv2:enter,1.0,False,1614211200000,1614902400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,37928.9179248,37928.9179248,0.77808,2021-03-06 00:00:00+00:00,2021-04-19 00:00:00+00:00,48746.81,56150.01,0.001,0.001,63360,0.1495690111378881,5678.66373829,mv2:exit,487.47,-0.99,487.47,-0.99,47070.0,64854.0,False,mv2:enter,1.0,False,1614988800000,1618790400000,0.0,0,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,42465.6206635,42465.6206635,1.06115,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695934195,7176.76218828,mv2:exit,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,mv2:enter,1.0,False,1627603200000,1631059200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,47388.7763041,47388.7763041,1.02911,2021-09-09 00:00:00+00:00,2021-09-21 00:00:00+00:00,46048.31,43016.64,0.001,0.001,17280,-0.0677031867763,-3211.57954439,mv2:exit,460.49,-0.99,460.49,-0.99,39600.0,48843.2,False,mv2:enter,1.0,False,1631145600000,1632182400000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,26461.95999795,53118.6322271,0.47399,2021-10-09 00:00:00+00:00,2021-12-04 00:00:00+00:00,55828.1,53601.05,0.001,0.001,80640,0.0416609127997413,2215.18367596,mv2:exit,539.56,-0.99,558.29,-0.99,42000.3,69000.0,False,mv2:enter,1.0,False,1633737600000,1638576000000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,29525.52122759,35703.5890681,1.29811,2023-01-22 00:00:00+00:00,2023-03-11 00:00:00+00:00,22745.01,20150.69,0.001,0.001,69120,-0.0826567644857265,-2954.09429605,mv2:exit,227.84,-0.99,227.9,-0.99,19549.09,25250.0,False,mv2:enter,1.0,False,1674345600000,1678492800000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,36619.4605728,36619.4605728,1.43308,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,25552.98,29770.41,0.001,0.001,210240,0.1627188653241049,5964.63575026,mv2:exit,242.86,-0.99,255.53,-0.99,24123.0,31804.2,False,mv2:enter,1.0,False,1678924800000,1691539200000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,36333.78686298,45001.9036946,1.30654,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27809.17,28500.77,0.001,0.001,14400,0.0114939205963927,517.76555606,mv2:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,mv2:enter,1.0,False,1696636800000,1697500800000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,36617.2124439,36617.2124439,1.07943,2023-10-25 00:00:00+00:00,2023-10-26 00:00:00+00:00,33922.73,34496.05,0.001,0.001,1440,0.0148689926539687,545.0055239,mv2:exit,339.23,-0.99,339.23,-0.99,33679.05,35132.85,False,mv2:enter,1.0,False,1698192000000,1698278400000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,41075.4134082,50525.629137,1.18787,2023-10-31 00:00:00+00:00,2023-11-10 00:00:00+00:00,34579.05,36701.1,0.001,0.001,14400,0.0529181674009343,2676.39742441,mv2:exit,344.75,-0.99,345.8,-0.99,34025.0,37972.24,False,mv2:enter,1.0,False,1698710400000,1699574400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,47003.9929843,47003.9929843,1.26027,2023-11-11 00:00:00+00:00,2024-02-29 00:00:00+00:00,37296.76,62432.11,0.001,0.001,158400,0.6705838133968295,31551.63697715,mv2:exit,373.02,-0.99,373.02,-0.99,34800.0,64000.0,False,mv2:enter,1.0,False,1699660800000,1709164800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,70792.7429695,70792.7429695,1.15805,2024-03-01 00:00:00+00:00,2024-04-16 00:00:00+00:00,61130.99,63419.99,0.001,0.001,66240,0.0353713678326798,2506.54018761,mv2:exit,611.31,-0.99,611.31,-0.99,59005.0,73777.0,False,mv2:enter,1.0,False,1709251200000,1713225600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,76579.9287561,76579.9287561,1.11783,2024-05-27 00:00:00+00:00,2024-06-25 00:00:00+00:00,68507.67,60293.3,0.001,0.001,41760,-0.121662817227188,-9326.2468054,mv2:exit,685.08,-0.99,685.08,-0.99,58402.0,71997.02,False,mv2:enter,1.0,False,1716768000000,1719273600000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,60335.88170213,72013.7069481,0.89136,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67689.69,54018.82,0.001,0.001,14400,-0.1856757681054367,-13384.57155206,mv2:exit,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,mv2:enter,1.0,False,1722038400000,1722902400000,0.0,1,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,58561.5428666,58561.5428666,0.96555,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60650.97,59359.0,0.001,0.001,27360,-0.0232571411404691,-1363.33604192,mv2:exit,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,mv2:enter,1.0,False,1723334400000,1724976000000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,61932.38226,61932.38226,0.9388,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,65969.73,75571.99,0.001,0.001,56160,0.1432667275504575,8881.72258553,mv2:exit,658.59,-0.99,659.7,-0.99,58946.0,76849.99,False,mv2:enter,1.0,False,1727568000000,1730937600000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,68720.4211299,68720.4211299,0.90591,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412981691,18947.0501066,mv2:exit,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,mv2:enter,1.0,False,1731024000000,1733443200000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,84809.636252,84809.636252,0.8503,2024-12-07 00:00:00+00:00,2025-03-01 00:00:00+00:00,99740.84,84349.95,0.001,0.001,120960,-0.1559984993973872,-13243.40616574,mv2:exit,997.41,-0.99,997.41,-0.99,78258.52,109588.0,False,mv2:enter,1.0,False,1733529600000,1740787200000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,71002.8997673,71002.8997673,0.75737,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,93749.29,112774.49,0.001,0.001,239040,0.2005335330396048,14252.70080874,mv2:exit,937.5,-0.99,937.5,-0.99,92800.01,126199.63,False,mv2:enter,1.0,False,1745798400000,1760140800000,0.0,5,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,52278.372556,71343.50912,0.47249,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0479900937467247,-3427.20547258,mv2:exit,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,mv2:enter,1.0,False,1760227200000,1762387200000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105940__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,10346.4531962,37694.7237813,1.02763,2019-04-06 00:00:00+00:00,2019-09-27 00:00:00+00:00,10068.27,8063.49,0.001,0.001,250560,0.0867927018764773,3274.8985503899994,mv2:exit,50.05,-0.99,102.55,-0.99,4861.22,13970.0,False,mv2:enter,1.0,False,1554508800000,1569542400000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105946__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,9530.103441,9530.103441,1.03538,2019-10-29 00:00:00+00:00,2019-11-27 00:00:00+00:00,9204.45,7154.75,0.001,0.001,41760,-0.2242388415167733,-2139.1563745,mv2:exit,92.05,-0.99,92.05,-0.99,6515.0,9550.0,False,mv2:enter,1.0,False,1572307200000,1574812800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105946__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,6208.8709456,8899.822695,0.72,2020-01-17 00:00:00+00:00,2020-03-11 00:00:00+00:00,8623.43,7894.57,0.001,0.001,77760,-0.0464333657916005,-413.6619714,mv2:exit,87.21,-0.99,87.27,-0.99,7590.0,10500.0,False,mv2:enter,1.0,False,1579219200000,1583884800000,0.0,2,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105946__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,8349.59311151,9895.4464524,0.93759,2020-05-02 00:00:00+00:00,2020-09-04 00:00:00+00:00,8905.38,10138.29,0.001,0.001,180000,0.123709006765528,1225.38000798,mv2:exit,88.26,-0.99,89.06,-0.99,8117.0,12468.0,False,mv2:enter,1.0,False,1588377600000,1599177600000,0.0,4,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105946__BtcMacroV2Strategy__SWEEP__BTC_USDT
BTC/USDT,9529.0719,9529.0719,0.80009,2020-10-21 00:00:00+00:00,2020-10-22 00:00:00+00:00,11910.0,12780.75,0.001,0.001,1440,0.0709667536491112,676.92354533,mv2:exit,119.11,-0.99,119.11,-0.99,11886.95,13217.68,False,mv2:enter,1.0,False,1603238400000,1603324800000,0.0,3,BtcMacroV2Strategy,SWEEP,BTC/USDT,20260606_105946__BtcMacroV2Strategy__SWEEP__BTC_USDT
